"URL";"languages"
"https://itunes.apple.com/us/app/careaware-connect/id692368529?mt=8";"english"
"https://itunes.apple.com/us/app/take-a-break-a-guided-meditation/id626874035?mt=8";"english"
"https://itunes.apple.com/us/app/see-and-learn-phrases-2/id1078002161?mt=8";"english"
"https://itunes.apple.com/us/app/zaan-de-wandel/id1434844012?mt=8";"dutch"
"https://itunes.apple.com/us/app/tawny-lab/id1215799617?mt=8";"english"
"https://itunes.apple.com/us/app/koko-fitclub-calgary/id1156950874?mt=8";"english"
"https://itunes.apple.com/us/app/performance-360/id1039758084?mt=8";"english"
"https://itunes.apple.com/us/app/3d-living-guide/id1374555961?mt=8";"english"
"https://itunes.apple.com/us/app/ts-chiropractic/id1199548306?mt=8";"english"
"https://itunes.apple.com/us/app/earmachine/id732177210?mt=8";"english"
"https://itunes.apple.com/us/app/foobler-the-self-reloading-puzzle-feeder/id1064375530?mt=8";"english"
"https://itunes.apple.com/us/app/carbomanage/id1262754590?mt=8";"english"
"https://itunes.apple.com/us/app/timespot-calendar/id1305513709?mt=8";"english"
"https://itunes.apple.com/us/app/active-luton/id1337617371?mt=8";"english"
"https://itunes.apple.com/us/app/acai-berry-weight-loss-diet-benefits-diet-plans/id1176056268?mt=8";"english"
"https://itunes.apple.com/us/app/pga-new-england-section-junior/id375321058?mt=8";"english"
"https://itunes.apple.com/us/app/docbookmd/id301558273?mt=8";"english"
"https://itunes.apple.com/us/app/draw-it-out/id1192161947?mt=8";"english"
"https://itunes.apple.com/us/app/free-workouts-and-exercises-for-weight-loss/id1078013083?mt=8";"english"
"https://itunes.apple.com/us/app/ma-mici/id1192377548?mt=8";"french"
"https://itunes.apple.com/us/app/gym-workout-tracker-trainer/id1332998905?mt=8";"spanish"
"https://itunes.apple.com/us/app/omniseq/id1334614649?mt=8";"english"
"https://itunes.apple.com/us/app/intellicare-daily-feats/id1335182524?mt=8";"english"
"https://itunes.apple.com/us/app/destressify-stress-relief/id751829934?mt=8";"english"
"https://itunes.apple.com/us/app/otc-bat/id1297134315?mt=8";"nepali"
"https://itunes.apple.com/us/app/spine-3d-real-time/id984020960?mt=8";"english"
"https://itunes.apple.com/us/app/franklin-journal/id1411823448?mt=8";"english"
"https://itunes.apple.com/us/app/sword-class/id1258213423?mt=8";"english"
"https://itunes.apple.com/us/app/yakima-family-ymca/id1047755133?mt=8";"english"
"https://itunes.apple.com/us/app/tg-brasil/id1220113244?mt=8";"portuguese"
"https://itunes.apple.com/us/app/creaclics/id1100147726?mt=8";"english"
"https://itunes.apple.com/us/app/aria-v13/id668298088?mt=8";"english"
"https://itunes.apple.com/us/app/brainlab-cognition/id1109843085?mt=8";"english"
"https://itunes.apple.com/us/app/te-escucho-ahora/id1240831021?mt=8";"spanish"
"https://itunes.apple.com/us/app/deep-sleep/id1221821802?mt=8";"english"
"https://itunes.apple.com/us/app/stat-dat-trainer/id1117407976?mt=8";"english"
"https://itunes.apple.com/us/app/pharmacie-marveyre-marseille/id1129278016?mt=8";"french"
"https://itunes.apple.com/us/app/wendy-fit-yoga-and-pilates/id1297160349?mt=8";"english"
"https://itunes.apple.com/us/app/cnm-test-prep-2018/id1326614731?mt=8";"english"
"https://itunes.apple.com/us/app/esicm-lives-2014/id919437306?mt=8";"english"
"https://itunes.apple.com/us/app/moon-road-cosmetic-family-dentistry/id1123324552?mt=8";"catalan"
"https://itunes.apple.com/us/app/santa-rosa/id1234107721?mt=8";"portuguese"
"https://itunes.apple.com/us/app/broadway-bodies/id1325756550?mt=8";"english"
"https://itunes.apple.com/us/app/starflight-vr/id986863855?mt=8";"english"
"https://itunes.apple.com/us/app/malkins-bank-golf-club-buggy/id1213924932?mt=8";"english"
"https://itunes.apple.com/us/app/hirsch-apotheke/id1350876801?mt=8";"german"
"https://itunes.apple.com/us/app/hrv-with-alice/id999650260?mt=8";"english"
"https://itunes.apple.com/us/app/seom-congresos/id888739854?mt=8";"spanish"
"https://itunes.apple.com/us/app/btmon-temperature-monitor/id1132377866?mt=8";"english"
"https://itunes.apple.com/us/app/r-a-sports-swimming/id1292175262?mt=8";"dutch"
"https://itunes.apple.com/us/app/life-fitness-management/id1062077223?mt=8";"english"
"https://itunes.apple.com/us/app/ways-to-lose-belly-fat/id1075874793?mt=8";"english"
"https://itunes.apple.com/us/app/my-invisalign/id1325633853?mt=8";"english"
"https://itunes.apple.com/us/app/minka-brooklyn/id1375634383?mt=8";"english"
"https://itunes.apple.com/us/app/di-bari-g-labbydenty-pro/id1371056710?mt=8";"catalan"
"https://itunes.apple.com/us/app/mvz-m%C3%BCnster/id1034712255?mt=8";"german"
"https://itunes.apple.com/us/app/sos-dentista/id1154500501?mt=8";"english"
"https://itunes.apple.com/us/app/icd-10-doc-guide/id546417515?mt=8";"english"
"https://itunes.apple.com/us/app/acupatch/id915760988?mt=8";"english"
"https://itunes.apple.com/us/app/jogc/id1103850512?mt=8";"english"
"https://itunes.apple.com/us/app/autofit-automated-fitness/id1210202718?mt=8";"english"
"https://itunes.apple.com/us/app/waterprompt-water-intake-tracker-reminders/id1112093809?mt=8";"english"
"https://itunes.apple.com/us/app/jon-ric-medical-wellness-spa/id870067016?mt=8";"english"
"https://itunes.apple.com/us/app/medical-terminology-flashcards/id364926419?mt=8";"english"
"https://itunes.apple.com/us/app/gamesetstats/id1388263111?mt=8";"dutch"
"https://itunes.apple.com/us/app/mik%C4%8Dn%C3%AD-den%C3%ADk/id1327241005?mt=8";"czech-iso8859_2"
"https://itunes.apple.com/us/app/velvet-luxe-salon/id1039750186?mt=8";"english"
"https://itunes.apple.com/us/app/breast-cancer-risk-assessment/id384399298?mt=8";"english"
"https://itunes.apple.com/us/app/spoilednow/id1121345071?mt=8";"english"
"https://itunes.apple.com/us/app/becutan/id1350615144?mt=8";"german"
"https://itunes.apple.com/us/app/washtenaw-livingston-mca/id805235884?mt=8";"english"
"https://itunes.apple.com/us/app/aia-employee-care/id893594760?mt=8";"english"
"https://itunes.apple.com/us/app/urban-vybe/id1033924146?mt=8";"english"
"https://itunes.apple.com/us/app/dermium/id901751455?mt=8";"spanish"
"https://itunes.apple.com/us/app/firebrand-sports/id1039976984?mt=8";"english"
"https://itunes.apple.com/us/app/docvisits/id1206429220?mt=8";"english"
"https://itunes.apple.com/us/app/animated-tooth-quiz/id361624917?mt=8";"english"
"https://itunes.apple.com/us/app/map-monsters-poke-swipe-and-go/id514660439?mt=8";"english"
"https://itunes.apple.com/us/app/clinica-veterinaria-gran-sasso/id665647816?mt=8";"italian"
"https://itunes.apple.com/us/app/arythmix-2018/id1363091716?mt=8";"polish"
"https://itunes.apple.com/us/app/xstrememd-connect/id1381253182?mt=8";"english"
"https://itunes.apple.com/us/app/thinksmartone/id1035673136?mt=8";"english"
"https://itunes.apple.com/us/app/north-sunflower-medical-center/id1063717439?mt=8";"english"
"https://itunes.apple.com/us/app/meet-results/id469331136?mt=8";"english"
"https://itunes.apple.com/us/app/roskilde-kommune-plejecentre/id1144402098?mt=8";"danish"
"https://itunes.apple.com/us/app/yoga-to-stay-positive/id661578509?mt=8";"english"
"https://itunes.apple.com/us/app/clerkship-coach/id1104298498?mt=8";"english"
"https://itunes.apple.com/us/app/olhos-alertas-latinofarma/id1258227209?mt=8";"portuguese"
"https://itunes.apple.com/us/app/infosun/id808214103?mt=8";"english"
"https://itunes.apple.com/us/app/your-ideal-weight-calculator-for-your-losing-diet/id331431138?mt=8";"english"
"https://itunes.apple.com/us/app/maqros-nutrition-tracking/id1237933342?mt=8";"english"
"https://itunes.apple.com/us/app/snoring-how-loud-is-my-snoring/id1003167630?mt=8";"english"
"https://itunes.apple.com/us/app/boston-tkd-and-fitness-academy/id1049378499?mt=8";"english"
"https://itunes.apple.com/us/app/sound4life-wind-music/id1183410453?mt=8";"english"
"https://itunes.apple.com/us/app/bmi-calculator-new-weight-watcher-weight-control/id880047741?mt=8";"english"
"https://itunes.apple.com/us/app/medinternet/id1432605368?mt=8";"german"
"https://itunes.apple.com/us/app/sleeptrack-the-easy-way-to-track-your-sleep/id987269039?mt=8";"english"
"https://itunes.apple.com/us/app/cervical-myelopathy-studygroup/id1239079627?mt=8";"english"
"https://itunes.apple.com/us/app/texas-mens-gymnastics/id1051548665?mt=8";"english"
"https://itunes.apple.com/us/app/sleep360-by-holi/id1173983618?mt=8";"english"
"https://itunes.apple.com/us/app/universit%C3%A4tsspital-z%C3%BCrich/id1228509381?mt=8";"german"
"https://itunes.apple.com/us/app/salon-macias/id1027867926?mt=8";"english"
"https://itunes.apple.com/us/app/kghealthcare/id1168472319?mt=8";NA
"https://itunes.apple.com/us/app/happ/id1333528403?mt=8";"turkish"
"https://itunes.apple.com/us/app/farmacia-marittima/id1181509217?mt=8";"italian"
"https://itunes.apple.com/us/app/hy-how-much-water-did-you-drink-today/id591349010?mt=8";"english"
"https://itunes.apple.com/us/app/codeblue/id1358685083?mt=8";"catalan"
"https://itunes.apple.com/us/app/dental-clinic/id1365512176?mt=8";"bosnian"
"https://itunes.apple.com/us/app/patientlink-360-check-in/id1322506854?mt=8";"english"
"https://itunes.apple.com/us/app/dr-rondeau/id1091341275?mt=8";"english"
"https://itunes.apple.com/us/app/binaural-beats-sleep-inducer/id1327512033?mt=8";"english"
"https://itunes.apple.com/us/app/ayurveda-tips-wiki-medicines-spices-and-much-more/id962284174?mt=8";"english"
"https://itunes.apple.com/us/app/patientenpager/id1099845411?mt=8";"german"
"https://itunes.apple.com/us/app/b%E1%BB%87nh-x%C6%B0%C6%A1ng-kh%E1%BB%9Bp/id1021086648?mt=8";"manx"
"https://itunes.apple.com/us/app/plan-hpv/id1112018139?mt=8";"english"
"https://itunes.apple.com/us/app/haby-green/id1218211841?mt=8";"french"
"https://itunes.apple.com/us/app/northeast-health-fitness/id1247415452?mt=8";"english"
"https://itunes.apple.com/us/app/fit-fun-fulda/id1131037943?mt=8";"german"
"https://itunes.apple.com/us/app/sie2015/id988576010?mt=8";"italian"
"https://itunes.apple.com/us/app/pulseology/id1344999842?mt=8";"english"
"https://itunes.apple.com/us/app/cliquecycle/id1181595438?mt=8";"english"
"https://itunes.apple.com/us/app/myworkdoc/id1081109418?mt=8";"english"
"https://itunes.apple.com/us/app/frutta-verdura-di-stagione/id543557704?mt=8";"italian"
"https://itunes.apple.com/us/app/marvill-fitness-and-athletics/id1371217289?mt=8";"english"
"https://itunes.apple.com/us/app/westlake-athletic-club-app/id1432474184?mt=8";"english"
"https://itunes.apple.com/us/app/surgical-anatomy-of-the-liver-iphone/id1000678400?mt=8";"english"
"https://itunes.apple.com/us/app/manafit/id1408602581?mt=8";"english"
"https://itunes.apple.com/us/app/nutrimedical/id1193465448?mt=8";"catalan"
"https://itunes.apple.com/us/app/citrus-pharmacy/id1075883390?mt=8";"english"
"https://itunes.apple.com/us/app/nicholas-j-salon-spa/id975997301?mt=8";"english"
"https://itunes.apple.com/us/app/neuroviewer/id576694257?mt=8";"english"
"https://itunes.apple.com/us/app/samitivej-home/id1160113795?mt=8";"german"
"https://itunes.apple.com/us/app/smart-alarm-clock-for-watch/id1347435975?mt=8";"english"
"https://itunes.apple.com/us/app/hiv-in-children/id638684500?mt=8";"english"
"https://itunes.apple.com/us/app/pulmonary-auscultation/id464528510?mt=8";"english"
"https://itunes.apple.com/us/app/bedtech-bed-control/id1416508507?mt=8";"english"
"https://itunes.apple.com/us/app/nuestro-camino-y-el-trasplante-de-coraz%C3%B3n/id1193611455?mt=8";"spanish"
"https://itunes.apple.com/us/app/gomed/id1144377236?mt=8";"english"
"https://itunes.apple.com/us/app/cbct/id908907414?mt=8";"english"
"https://itunes.apple.com/us/app/tc-citta-dei-mille/id1317728235?mt=8";"italian"
"https://itunes.apple.com/us/app/stop-violence/id1035693805?mt=8";"english"
"https://itunes.apple.com/us/app/dynamiconnex/id1103508851?mt=8";"english"
"https://itunes.apple.com/us/app/health-data/id898258116?mt=8";"english"
"https://itunes.apple.com/us/app/os-course/id1188097964?mt=8";"english"
"https://itunes.apple.com/us/app/aaom/id1224221461?mt=8";"english"
"https://itunes.apple.com/us/app/pinup-beauty/id1325008516?mt=8";"serbian-ascii"
"https://itunes.apple.com/us/app/les-medicaments/id1084220027?mt=8";"french"
"https://itunes.apple.com/us/app/brainbaseline-care-cancer-brain-health-study/id1220193092?mt=8";"english"
"https://itunes.apple.com/us/app/grim/id805845077?mt=8";"italian"
"https://itunes.apple.com/us/app/snore-away/id496517106?mt=8";"english"
"https://itunes.apple.com/us/app/yoga-for-good-health/id598187274?mt=8";"english"
"https://itunes.apple.com/us/app/pathways-by-shirley-martin/id1135644599?mt=8";"english"
"https://itunes.apple.com/us/app/clinical-hepatology-exam-review-2300-quiz-study-notes/id1114819007?mt=8";"english"
"https://itunes.apple.com/us/app/bachbl%C3%BCten-lexikon/id482567648?mt=8";"german"
"https://itunes.apple.com/us/app/ecm-aogoi-mobile/id908689768?mt=8";"italian"
"https://itunes.apple.com/us/app/med-hf/id559909558?mt=8";"english"
"https://itunes.apple.com/us/app/flucke-associates/id707560732?mt=8";"english"
"https://itunes.apple.com/us/app/airo-health/id1331707609?mt=8";"english"
"https://itunes.apple.com/us/app/beginner-qigong-for-women-2-ymaa/id1246306570?mt=8";"english"
"https://itunes.apple.com/us/app/natures-bounty/id623200095?mt=8";"italian"
"https://itunes.apple.com/us/app/e%E5%AE%B6%E8%8D%AF%E5%BA%97/id945606633?mt=8";"german"
"https://itunes.apple.com/us/app/20-questions-chest-pain/id986131888?mt=8";"english"
"https://itunes.apple.com/us/app/om-time/id1273611700?mt=8";"danish"
"https://itunes.apple.com/us/app/best-health-your-best-your-health-your-way/id1196053524?mt=8";"english"
"https://itunes.apple.com/us/app/specific-phobia-test-dsm/id777966010?mt=8";"english"
"https://itunes.apple.com/us/app/semperts-drug/id1052612542?mt=8";"english"
"https://itunes.apple.com/us/app/urdoc-for-dr/id1368980893?mt=8";"english"
"https://itunes.apple.com/us/app/find-medicin/id514297778?mt=8";"danish"
"https://itunes.apple.com/us/app/adler-apotheke-s-jung/id1312867852?mt=8";"german"
"https://itunes.apple.com/us/app/doctors-park-pharmacy/id1175579884?mt=8";"english"
"https://itunes.apple.com/us/app/powerflow-yoga-kids/id1268955468?mt=8";"english"
"https://itunes.apple.com/us/app/20-rep-squat-calculator/id985943104?mt=8";"english"
"https://itunes.apple.com/us/app/lady-americana/id1311067717?mt=8";"english"
"https://itunes.apple.com/us/app/wildfulness-meditate-relax/id1082150954?mt=8";"english"
"https://itunes.apple.com/us/app/lavender-salon/id1052369123?mt=8";"english"
"https://itunes.apple.com/us/app/sc-cuida-tu-coraz%C3%B3n/id1368477950?mt=8";"spanish"
"https://itunes.apple.com/us/app/my-liver-care/id1238926056?mt=8";"english"
"https://itunes.apple.com/us/app/pole-motion-fitness-dancing-whole-body-pole-fit/id578921865?mt=8";"english"
"https://itunes.apple.com/us/app/bodecoder/id1319673457?mt=8";"english"
"https://itunes.apple.com/us/app/barre-beauty-aurora/id1215347858?mt=8";"english"
"https://itunes.apple.com/us/app/us-naval-hospital-naples/id1339635418?mt=8";"english"
"https://itunes.apple.com/us/app/hit2fit/id1258458941?mt=8";"english"
"https://itunes.apple.com/us/app/39%E5%8C%BB%E7%94%9F%E5%B7%A5%E4%BD%9C%E7%AB%99/id1153520842?mt=8";"german"
"https://itunes.apple.com/us/app/dark-night-browser/id1187668051?mt=8";"english"
"https://itunes.apple.com/us/app/getfyt-vendor/id1228133369?mt=8";"english"
"https://itunes.apple.com/us/app/abp-brd-declaratie/id1068934351?mt=8";"dutch"
"https://itunes.apple.com/us/app/circuito-europaradise/id1165436482?mt=8";"english"
"https://itunes.apple.com/us/app/wellness-at-your-side/id957943648?mt=8";"english"
"https://itunes.apple.com/us/app/nhc-corpus-christi/id981835032?mt=8";"english"
"https://itunes.apple.com/us/app/real-grandeza/id1067387322?mt=8";"portuguese"
"https://itunes.apple.com/us/app/aats-week-2017/id973663016?mt=8";"english"
"https://itunes.apple.com/us/app/ijs-publishing-group/id1113005517?mt=8";"english"
"https://itunes.apple.com/us/app/sbacp/id923788198?mt=8";"portuguese"
"https://itunes.apple.com/us/app/canesten-happy-feet/id567648213?mt=8";"english"
"https://itunes.apple.com/us/app/protein-one-protein-counter/id505359034?mt=8";"english"
"https://itunes.apple.com/us/app/bio-botan%C3%ACc-new/id1038508683?mt=8";"italian"
"https://itunes.apple.com/us/app/powder-buddy/id1347877165?mt=8";"english"
"https://itunes.apple.com/us/app/llandrindod-wells-golf-club-buggy/id1036769166?mt=8";"english"
"https://itunes.apple.com/us/app/weight-loss-running-by-verv/id636240052?mt=8";"english"
"https://itunes.apple.com/us/app/codifa/id958553059?mt=8";"italian"
"https://itunes.apple.com/us/app/peds-ortho/id1050689865?mt=8";"english"
"https://itunes.apple.com/us/app/padres-crecimiento-neonatal/id1171905703?mt=8";"spanish"
"https://itunes.apple.com/us/app/home-alarms-app/id1373513462?mt=8";"scots"
"https://itunes.apple.com/us/app/bodden-apotheke/id1143487623?mt=8";"german"
"https://itunes.apple.com/us/app/risetoday-yoga-fitness/id1220343051?mt=8";"english"
"https://itunes.apple.com/us/app/md-link/id1211775152?mt=8";"english"
"https://itunes.apple.com/us/app/hausmittel-f%C3%BCr-kinder/id726568920?mt=8";"german"
"https://itunes.apple.com/us/app/newtritionpro/id1340977197?mt=8";NA
"https://itunes.apple.com/us/app/my-walk-run/id411367294?mt=8";"english"
"https://itunes.apple.com/us/app/color-ball-ninja/id1289227648?mt=8";"scots"
"https://itunes.apple.com/us/app/lokatrain/id1063145443?mt=8";"english"
"https://itunes.apple.com/us/app/solitaire-fitness-pro/id1282876018?mt=8";"english"
"https://itunes.apple.com/us/app/doing-it-nyc/id1091670569?mt=8";"english"
"https://itunes.apple.com/us/app/xenial-fitness/id1385906719?mt=8";"english"
"https://itunes.apple.com/us/app/reanimatie/id516516821?mt=8";"dutch"
"https://itunes.apple.com/us/app/status-helper/id821739233?mt=8";"english"
"https://itunes.apple.com/us/app/health4life-concierge-medicine/id1269065511?mt=8";"english"
"https://itunes.apple.com/us/app/mytransition-app/id1327036414?mt=8";"english"
"https://itunes.apple.com/us/app/diet-tips-meal-plans-lose-weight-eat-healthy/id1061402050?mt=8";"english"
"https://itunes.apple.com/us/app/vire-dochange/id1256367274?mt=8";"english"
"https://itunes.apple.com/us/app/blood-in-a-tip/id1344750556?mt=8";"english"
"https://itunes.apple.com/us/app/calculadora-de-ovulaci%C3%B3n-y-fecha-probable-de-parto-edibca/id616238077?mt=8";"spanish"
"https://itunes.apple.com/us/app/tomtom-sports/id1177411905?mt=8";"english"
"https://itunes.apple.com/us/app/farma-mese/id660722824?mt=8";"italian"
"https://itunes.apple.com/us/app/avalon-experience-life/id1131340980?mt=8";"english"
"https://itunes.apple.com/us/app/247patient/id939636001?mt=8";"english"
"https://itunes.apple.com/us/app/privil-hof-apotheke-v-glaub/id1160288251?mt=8";"german"
"https://itunes.apple.com/us/app/orange-park-pharmacy/id1046345215?mt=8";"english"
"https://itunes.apple.com/us/app/drcp/id711576231?mt=8";"english"
"https://itunes.apple.com/us/app/play-space/id1264902985?mt=8";"english"
"https://itunes.apple.com/us/app/school-of-multi-step-directions/id668209269?mt=8";"english"
"https://itunes.apple.com/us/app/so-cal-boot-camp/id1128947677?mt=8";"english"
"https://itunes.apple.com/us/app/hellraiser-training-by-animal/id1134732937?mt=8";"english"
"https://itunes.apple.com/us/app/modoma-medmassage/id1094818543?mt=8";"english"
"https://itunes.apple.com/us/app/willamette-valley-power-yoga/id1159263280?mt=8";"english"
"https://itunes.apple.com/us/app/ngi-member/id1387773431?mt=8";"english"
"https://itunes.apple.com/us/app/deformity-course-2018/id1416778760?mt=8";"english"
"https://itunes.apple.com/us/app/multifocal-lens-analyzer/id1076177667?mt=8";"english"
"https://itunes.apple.com/us/app/pilates-on-purpose/id1044953027?mt=8";"english"
"https://itunes.apple.com/us/app/jabmix/id1348142994?mt=8";"english"
"https://itunes.apple.com/us/app/island-pharmacy/id1052696676?mt=8";"english"
"https://itunes.apple.com/us/app/familywize-rx-savings-card/id911083424?mt=8";"english"
"https://itunes.apple.com/us/app/sav-mor-pharmacy/id1106962422?mt=8";"english"
"https://itunes.apple.com/us/app/truecare24/id1018313445?mt=8";"english"
"https://itunes.apple.com/us/app/warm-summer-rain-for-ipad/id814602075?mt=8";"english"
"https://itunes.apple.com/us/app/insuffisance-cardiaque/id613104319?mt=8";"french"
"https://itunes.apple.com/us/app/3t-fitness-bendigo/id1245744677?mt=8";"english"
"https://itunes.apple.com/us/app/agevital/id606695463?mt=8";"english"
"https://itunes.apple.com/us/app/bmi-formula-my-wellness-weight-with-lean-body/id1148323018?mt=8";"english"
"https://itunes.apple.com/us/app/les-h%C3%A9v%C3%A9as/id1236696158?mt=8";"french"
"https://itunes.apple.com/us/app/labor-management/id1228339475?mt=8";"english"
"https://itunes.apple.com/us/app/inner-kung-fu-game/id1089374312?mt=8";"english"
"https://itunes.apple.com/us/app/hometown-rx/id749376961?mt=8";"english"
"https://itunes.apple.com/us/app/complete-fitness-trim-dublin/id1119608813?mt=8";"english"
"https://itunes.apple.com/us/app/amino-acid-tutor/id403172988?mt=8";"english"
"https://itunes.apple.com/us/app/lucette-salon-and-spa/id1382498886?mt=8";"english"
"https://itunes.apple.com/us/app/better-human-app/id1250971007?mt=8";"english"
"https://itunes.apple.com/us/app/has-bled-bleeding-risk-score-calculator/id1176741904?mt=8";"english"
"https://itunes.apple.com/us/app/safetracks/id667634476?mt=8";"english"
"https://itunes.apple.com/us/app/hippo-emergency-medicine-qbank/id1247569544?mt=8";"english"
"https://itunes.apple.com/us/app/dialognet-aabenraa-kommune/id698724408?mt=8";"danish"
"https://itunes.apple.com/us/app/lets-cook-japanese-easy-recipes-japanese-food/id573174763?mt=8";"english"
"https://itunes.apple.com/us/app/oxford-assess-progress-situational-judgement-2e/id1154961490?mt=8";"english"
"https://itunes.apple.com/us/app/merritt-clubs/id889551692?mt=8";"english"
"https://itunes.apple.com/us/app/arte-suave/id1281625466?mt=8";"danish"
"https://itunes.apple.com/us/app/icns/id850566372?mt=8";"english"
"https://itunes.apple.com/us/app/myyaandyou/id675131456?mt=8";"slovak-ascii"
"https://itunes.apple.com/us/app/child-symptom-checker/id397661922?mt=8";"english"
"https://itunes.apple.com/us/app/terapia-em-dia/id689077981?mt=8";"portuguese"
"https://itunes.apple.com/us/app/emergency-app-for-tyrol/id400099520?mt=8";"english"
"https://itunes.apple.com/us/app/doze-prevention/id541377832?mt=8";"english"
"https://itunes.apple.com/us/app/jane-do/id1103913124?mt=8";"english"
"https://itunes.apple.com/us/app/knowhen/id1294676487?mt=8";"english"
"https://itunes.apple.com/us/app/rawtarians-raw-recipes/id570972794?mt=8";"english"
"https://itunes.apple.com/us/app/village-pharmacy/id946778046?mt=8";"english"
"https://itunes.apple.com/us/app/yoga-hosts/id1398925883?mt=8";"english"
"https://itunes.apple.com/us/app/reviva-uk/id1031653405?mt=8";"english"
"https://itunes.apple.com/us/app/pennscare-family-pharmacy/id1201880986?mt=8";"english"
"https://itunes.apple.com/us/app/icchpp-wlm/id763320368?mt=8";"english"
"https://itunes.apple.com/us/app/dmc-heart-hospital/id1105774066?mt=8";"english"
"https://itunes.apple.com/us/app/saludtotal-ece/id972400169?mt=8";"spanish"
"https://itunes.apple.com/us/app/interactive-ct-and-mri-anatomy/id477076330?mt=8";"english"
"https://itunes.apple.com/us/app/mimrpanel/id1405996037?mt=8";"german"
"https://itunes.apple.com/us/app/insightdenti/id1255251915?mt=8";"english"
"https://itunes.apple.com/us/app/chronic-diseases/id1086355241?mt=8";"english"
"https://itunes.apple.com/us/app/lq-model/id437938480?mt=8";"english"
"https://itunes.apple.com/us/app/washu-rec/id1426958804?mt=8";"english"
"https://itunes.apple.com/us/app/biowetter/id850328612?mt=8";"german"
"https://itunes.apple.com/us/app/dietmaster-go-australia/id1034708937?mt=8";"english"
"https://itunes.apple.com/us/app/amr-south-mississippi/id1116852837?mt=8";"english"
"https://itunes.apple.com/us/app/pill-reminder-drugs-com/id1171572898?mt=8";"english"
"https://itunes.apple.com/us/app/komed-health/id1213410388?mt=8";"english"
"https://itunes.apple.com/us/app/sip-joy/id1255973459?mt=8";"italian"
"https://itunes.apple.com/us/app/doctalk-patient/id1169880733?mt=8";"english"
"https://itunes.apple.com/us/app/lybrate-consult-a-doctor/id960716567?mt=8";"english"
"https://itunes.apple.com/us/app/19-minute-yoga/id1178515188?mt=8";"english"
"https://itunes.apple.com/us/app/websal%C3%A3o/id1150841634?mt=8";"portuguese"
"https://itunes.apple.com/us/app/ct-provider-mobile-7-1/id1314104123?mt=8";"english"
"https://itunes.apple.com/us/app/bullfrog-spas-cloudcontrol/id597786164?mt=8";"english"
"https://itunes.apple.com/us/app/method-sports-and-fitness/id1367264646?mt=8";"english"
"https://itunes.apple.com/us/app/promade/id1020271036?mt=8";"english"
"https://itunes.apple.com/us/app/medical-point/id1350389215?mt=8";"portuguese"
"https://itunes.apple.com/us/app/relaxify/id886862041?mt=8";"english"
"https://itunes.apple.com/us/app/mrf-glaucoma-lite/id1087721652?mt=8";"english"
"https://itunes.apple.com/us/app/milkybaby-nursing-record/id955783582?mt=8";"english"
"https://itunes.apple.com/us/app/mwc2-for-intermountain/id1258172732?mt=8";"english"
"https://itunes.apple.com/us/app/642%E6%99%BA%E8%83%BD%E6%8A%97%E8%80%81/id1045006960?mt=8";"german"
"https://itunes.apple.com/us/app/bimari-ke-lakshna-aur-upchar-in-hindi/id1206853863?mt=8";"english"
"https://itunes.apple.com/us/app/anti-fungal-interactions/id570555507?mt=8";"english"
"https://itunes.apple.com/us/app/speak-better-home-fluency-kit/id988371335?mt=8";"english"
"https://itunes.apple.com/us/app/aangenaam-thuis/id1177383304?mt=8";"middle_frisian"
"https://itunes.apple.com/us/app/lazy-eye-circles/id961446473?mt=8";"english"
"https://itunes.apple.com/us/app/2016-icd-10-pro-code-offline-browse-search-2015-2016/id1042799345?mt=8";"english"
"https://itunes.apple.com/us/app/resouluna-advanced-aesthetic/id1166461635?mt=8";"english"
"https://itunes.apple.com/us/app/how-to-treat-an-earache/id1125752751?mt=8";"english"
"https://itunes.apple.com/us/app/seaspine/id1185051499?mt=8";"english"
"https://itunes.apple.com/us/app/saviour-connecting-for-cause/id1146340589?mt=8";"english"
"https://itunes.apple.com/us/app/hypertension-pro/id356841242?mt=8";"english"
"https://itunes.apple.com/us/app/bikinup/id1166607901?mt=8";"italian"
"https://itunes.apple.com/us/app/easylens-pro-contact-lenses-tracker-reminder/id1000221041?mt=8";"english"
"https://itunes.apple.com/us/app/food-labels/id806308942?mt=8";"english"
"https://itunes.apple.com/us/app/desert-blume-golf-club/id1221995880?mt=8";"english"
"https://itunes.apple.com/us/app/farmacia-os-regos/id975198601?mt=8";"spanish"
"https://itunes.apple.com/us/app/epic-living-sweden/id1137600009?mt=8";"swedish"
"https://itunes.apple.com/us/app/upmc-healthplan-perspectives-report/id730985313?mt=8";"english"
"https://itunes.apple.com/us/app/runner-pace-calculator/id843028773?mt=8";"english"
"https://itunes.apple.com/us/app/charlles-ribeiro/id1422494523?mt=8";"portuguese"
"https://itunes.apple.com/us/app/ironwood/id999460891?mt=8";"english"
"https://itunes.apple.com/us/app/oristano-smart-asl/id1070163329?mt=8";"italian"
"https://itunes.apple.com/us/app/newborn-fit-mama/id1288000476?mt=8";"dutch"
"https://itunes.apple.com/us/app/atrium-health-directions/id1395585630?mt=8";"english"
"https://itunes.apple.com/us/app/ksc-haar/id708457466?mt=8";"german"
"https://itunes.apple.com/us/app/transform-diet/id1258234373?mt=8";"english"
"https://itunes.apple.com/us/app/birth-choice-centers/id632921846?mt=8";"english"
