"";"Name";"URL";"ID";"Category"
"904";"DAHD Team ";"https://itunes.apple.com/us/app/dahd-team/id1147383708?mt=8";"1147383708";"Health&Fitness"
"905";"Daher Orthostyle ";"https://itunes.apple.com/us/app/daher-orthostyle/id973290700?mt=8";"973290700";"Health&Fitness"
"906";"DAI Check ";"https://itunes.apple.com/us/app/dai-check/id990951737?mt=8";"990951737";"Health&Fitness"
"907";"DAI Emotion ";"https://itunes.apple.com/us/app/dai-emotion/id990956576?mt=8";"990956576";"Health&Fitness"
"908";"Dai Me ";"https://itunes.apple.com/us/app/dai-me/id528257409?mt=8";"528257409";"Health&Fitness"
"909";"Dai Roberts Group ";"https://itunes.apple.com/us/app/dai-roberts-group/id1039924519?mt=8";"1039924519";"Health&Fitness"
"910";"Daiato ";"https://itunes.apple.com/us/app/daiato/id1421041475?mt=8";"1421041475";"Health&Fitness"
"911";"Daidojo São Paulo ";"https://itunes.apple.com/us/app/daidojo-s%C3%A3o-paulo/id1352492011?mt=8";"1352492011";"Health&Fitness"
"912";"Daikin Home Controller APP ";"https://itunes.apple.com/us/app/daikin-home-controller-app/id862930151?mt=8";"862930151";"Health&Fitness"
"913";"Daikin Smart APP ";"https://itunes.apple.com/us/app/daikin-smart-app/id564109247?mt=8";"564109247";"Health&Fitness"
"914";"Daikin Support Life ";"https://itunes.apple.com/us/app/daikin-support-life/id1342573146?mt=8";"1342573146";"Health&Fitness"
"915";"Daily - Zen Planner ";"https://itunes.apple.com/us/app/daily-zen-planner/id1310580389?mt=8";"1310580389";"Health&Fitness"
"916";"Daily 7 Min workout ";"https://itunes.apple.com/us/app/daily-7-min-workout/id1171316239?mt=8";"1171316239";"Health&Fitness"
"917";"Daily Ab Workout ";"https://itunes.apple.com/us/app/daily-ab-workout/id395816966?mt=8";"395816966";"Health&Fitness"
"918";"Daily Ab Workout - Abs Fitness ";"https://itunes.apple.com/us/app/daily-ab-workout-abs-fitness/id388882339?mt=8";"388882339";"Health&Fitness"
"919";"Daily Abdomen Personal Trainer-for strong muscle ";"https://itunes.apple.com/us/app/daily-abdomen-personal-trainer-for-strong-muscle/id1155894742?mt=8";"1155894742";"Health&Fitness"
"920";"Daily ABS Fitness Workouts ";"https://itunes.apple.com/us/app/daily-abs-fitness-workouts/id1067271412?mt=8";"1067271412";"Health&Fitness"
"921";"Daily App ";"https://itunes.apple.com/us/app/daily-app/id1199377421?mt=8";"1199377421";"Health&Fitness"
"922";"Daily Arm & Upper Body Workouts by FitCircuit ";"https://itunes.apple.com/us/app/daily-arm-upper-body-workouts-by-fitcircuit/id1187597709?mt=8";"1187597709";"Health&Fitness"
"923";"Daily Arm Workout ";"https://itunes.apple.com/us/app/daily-arm-workout/id398553078?mt=8";"398553078";"Health&Fitness"
"924";"Daily Arm Workout - Fitness ";"https://itunes.apple.com/us/app/daily-arm-workout-fitness/id398554418?mt=8";"398554418";"Health&Fitness"
"925";"Daily Ayurveda ";"https://itunes.apple.com/us/app/daily-ayurveda/id475950677?mt=8";"475950677";"Health&Fitness"
"926";"DAILY BEAUTY ";"https://itunes.apple.com/us/app/daily-beauty/id1219890237?mt=8";"1219890237";"Health&Fitness"
"927";"Daily Biorhythm ";"https://itunes.apple.com/us/app/daily-biorhythm/id1021258071?mt=8";"1021258071";"Health&Fitness"
"928";"Daily Biorhythm calculator - Free and easy to use ";"https://itunes.apple.com/us/app/daily-biorhythm-calculator-free-and-easy-to-use/id1139681314?mt=8";"1139681314";"Health&Fitness"
"929";"Daily Blends ";"https://itunes.apple.com/us/app/daily-blends/id1245063271?mt=8";"1245063271";"Health&Fitness"
"930";"Daily Bodyweight Workouts ";"https://itunes.apple.com/us/app/daily-bodyweight-workouts/id1015839196?mt=8";"1015839196";"Health&Fitness"
"931";"Daily Bread | AA Speakers ";"https://itunes.apple.com/us/app/daily-bread-aa-speakers/id1000523472?mt=8";"1000523472";"Health&Fitness"
"932";"Daily Burn Trainer Workouts ";"https://itunes.apple.com/us/app/daily-burn-trainer-workouts/id472322122?mt=8";"472322122";"Health&Fitness"
"933";"Daily Burst | Simple Wellness ";"https://itunes.apple.com/us/app/daily-burst-simple-wellness/id1284448755?mt=8";"1284448755";"Health&Fitness"
"934";"Daily Butt & Leg Workouts by FitCircuit ";"https://itunes.apple.com/us/app/daily-butt-leg-workouts-by-fitcircuit/id1186411679?mt=8";"1186411679";"Health&Fitness"
"935";"Daily Butt Workout ";"https://itunes.apple.com/us/app/daily-butt-workout/id398550057?mt=8";"398550057";"Health&Fitness"
"936";"Daily Butt Workout & Exercise ";"https://itunes.apple.com/us/app/daily-butt-workout-exercise/id965539150?mt=8";"965539150";"Health&Fitness"
"937";"Daily Butt Workout - Fitness ";"https://itunes.apple.com/us/app/daily-butt-workout-fitness/id398552083?mt=8";"398552083";"Health&Fitness"
"938";"Daily Butts Workout: Sexy Butts ";"https://itunes.apple.com/us/app/daily-butts-workout-sexy-butts/id1227028003?mt=8";"1227028003";"Health&Fitness"
"939";"Daily Caff ";"https://itunes.apple.com/us/app/daily-caff/id1399001671?mt=8";"1399001671";"Health&Fitness"
"940";"Daily calm Deep breathing app ";"https://itunes.apple.com/us/app/daily-calm-deep-breathing-app/id1361009455?mt=8";"1361009455";"Health&Fitness"
"941";"Daily Calorie ";"https://itunes.apple.com/us/app/daily-calorie/id837059416?mt=8";"837059416";"Health&Fitness"
"942";"Daily Calorie & BMR Calculator - Diet Plan,Healthy Watcher ";"https://itunes.apple.com/us/app/daily-calorie-bmr-calculator-diet-plan-healthy-watcher/id1133382937?mt=8";"1133382937";"Health&Fitness"
"943";"Daily Calorie Tracker ";"https://itunes.apple.com/us/app/daily-calorie-tracker/id1269521771?mt=8";"1269521771";"Health&Fitness"
"944";"Daily calories counter ";"https://itunes.apple.com/us/app/daily-calories-counter/id1261316598?mt=8";"1261316598";"Health&Fitness"
"945";"Daily Carb ";"https://itunes.apple.com/us/app/daily-carb/id536425111?mt=8";"536425111";"Health&Fitness"
"946";"Daily Carb for iPad - Glucose Control and Tracker ";"https://itunes.apple.com/us/app/daily-carb-for-ipad-glucose-control-and-tracker/id999207162?mt=8";"999207162";"Health&Fitness"
"947";"Daily Carb Pro ";"https://itunes.apple.com/us/app/daily-carb-pro/id531305994?mt=8";"531305994";"Health&Fitness"
"948";"Daily Carb Pro for iPad - Carbs Counter & Tracker ";"https://itunes.apple.com/us/app/daily-carb-pro-for-ipad-carbs-counter-tracker/id967116090?mt=8";"967116090";"Health&Fitness"
"949";"Daily Cardio Fitness Workout ";"https://itunes.apple.com/us/app/daily-cardio-fitness-workout/id1422585356?mt=8";"1422585356";"Health&Fitness"
"950";"Daily Cardio Fitness Workouts ";"https://itunes.apple.com/us/app/daily-cardio-fitness-workouts/id1069899950?mt=8";"1069899950";"Health&Fitness"
"951";"Daily Cardio Workout ";"https://itunes.apple.com/us/app/daily-cardio-workout/id408385001?mt=8";"408385001";"Health&Fitness"
"952";"Daily Cardio Workout - Fitness ";"https://itunes.apple.com/us/app/daily-cardio-workout-fitness/id408384685?mt=8";"408384685";"Health&Fitness"
"953";"Daily Cardio Workout Trainer by FitCircuit ";"https://itunes.apple.com/us/app/daily-cardio-workout-trainer-by-fitcircuit/id1187597701?mt=8";"1187597701";"Health&Fitness"
"954";"Daily Challenge by MYH ";"https://itunes.apple.com/us/app/daily-challenge-by-myh/id717452966?mt=8";"717452966";"Health&Fitness"
"955";"Daily Challenges ";"https://itunes.apple.com/us/app/daily-challenges/id1272781520?mt=8";"1272781520";"Health&Fitness"
"956";"Daily Chinese Oracle ";"https://itunes.apple.com/us/app/daily-chinese-oracle/id1095626790?mt=8";"1095626790";"Health&Fitness"
"957";"Daily Companion ";"https://itunes.apple.com/us/app/daily-companion/id924222390?mt=8";"924222390";"Health&Fitness"
"958";"Daily DBT Diary ";"https://itunes.apple.com/us/app/daily-dbt-diary/id1304691277?mt=8";"1304691277";"Health&Fitness"
"959";"Daily Detox ";"https://itunes.apple.com/us/app/daily-detox/id890674537?mt=8";"890674537";"Health&Fitness"
"960";"Daily Distance Tracker ";"https://itunes.apple.com/us/app/daily-distance-tracker/id1266424569?mt=8";"1266424569";"Health&Fitness"
"961";"Daily Doc Healthcare App ";"https://itunes.apple.com/us/app/daily-doc-healthcare-app/id1216666894?mt=8";"1216666894";"Health&Fitness"
"962";"Daily Dose Parkinson's Fitness ";"https://itunes.apple.com/us/app/daily-dose-parkinsons-fitness/id1243772643?mt=8";"1243772643";"Health&Fitness"
"963";"Daily Doses of Positivity ";"https://itunes.apple.com/us/app/daily-doses-of-positivity/id1003879802?mt=8";"1003879802";"Health&Fitness"
"964";"Daily Energy Tracker ";"https://itunes.apple.com/us/app/daily-energy-tracker/id1115091113?mt=8";"1115091113";"Health&Fitness"
"965";"Daily Face: A Timelapse Creator ";"https://itunes.apple.com/us/app/daily-face-a-timelapse-creator/id1073487339?mt=8";"1073487339";"Health&Fitness"
"966";"Daily Fast ";"https://itunes.apple.com/us/app/daily-fast/id1173229130?mt=8";"1173229130";"Health&Fitness"
"967";"Daily Fitness - Yoga Poses ";"https://itunes.apple.com/us/app/daily-fitness-yoga-poses/id1403821673?mt=8";"1403821673";"Health&Fitness"
"968";"Daily Fitness Olga Šípková ";"https://itunes.apple.com/us/app/daily-fitness-olga-%C5%A1%C3%ADpkov%C3%A1/id952280105?mt=8";"952280105";"Health&Fitness"
"969";"Daily Fitness Tracker ";"https://itunes.apple.com/us/app/daily-fitness-tracker/id976015673?mt=8";"976015673";"Health&Fitness"
"970";"Daily Fitness Workouts ";"https://itunes.apple.com/us/app/daily-fitness-workouts/id1131533893?mt=8";"1131533893";"Health&Fitness"
"971";"Daily GLAD ";"https://itunes.apple.com/us/app/daily-glad/id1203564617?mt=8";"1203564617";"Health&Fitness"
"972";"Daily Goals - Habit Tracker ";"https://itunes.apple.com/us/app/daily-goals-habit-tracker/id1163058490?mt=8";"1163058490";"Health&Fitness"
"973";"Daily H2O ";"https://itunes.apple.com/us/app/daily-h2o/id1222471693?mt=8";"1222471693";"Health&Fitness"
"974";"Daily Health Beauty <U+6703><U+54E1><U+5361> ";"https://itunes.apple.com/us/app/daily-health-beauty-%E6%9C%83%E5%93%A1%E5%8D%A1/id1436945408?mt=8";"1436945408";"Health&Fitness"
"975";"Daily Health Benefits ";"https://itunes.apple.com/us/app/daily-health-benefits/id1340862144?mt=8";"1340862144";"Health&Fitness"
"976";"Daily Health Status and Report ";"https://itunes.apple.com/us/app/daily-health-status-and-report/id1071401148?mt=8";"1071401148";"Health&Fitness"
"977";"Daily Health Tips in Hindi ";"https://itunes.apple.com/us/app/daily-health-tips-in-hindi/id1041999895?mt=8";"1041999895";"Health&Fitness"
"978";"Daily HIIT - Quick Fit Workout ";"https://itunes.apple.com/us/app/daily-hiit-quick-fit-workout/id1231886050?mt=8";"1231886050";"Health&Fitness"
"979";"Daily Horoscope App 2018 ";"https://itunes.apple.com/us/app/daily-horoscope-app-2018/id1364228446?mt=8";"1364228446";"Health&Fitness"
"980";"Daily horoscope Orion - zodiac sign astrological ";"https://itunes.apple.com/us/app/daily-horoscope-orion-zodiac-sign-astrological/id1140069444?mt=8";"1140069444";"Health&Fitness"
"981";"Daily Horoscopes - Astrology for Your Zodiac Signs ";"https://itunes.apple.com/us/app/daily-horoscopes-astrology-for-your-zodiac-signs/id828101128?mt=8";"828101128";"Health&Fitness"
"982";"Daily Inspirational & Motivational Health-Fitness Pic Quotes ";"https://itunes.apple.com/us/app/daily-inspirational-motivational-health-fitness-pic/id969783517?mt=8";"969783517";"Health&Fitness"
"983";"Daily Inspirational Quotes for You ";"https://itunes.apple.com/us/app/daily-inspirational-quotes-for-you/id1044351397?mt=8";"1044351397";"Health&Fitness"
"984";"Daily Kegel ";"https://itunes.apple.com/us/app/daily-kegel/id1359616281?mt=8";"1359616281";"Health&Fitness"
"985";"Daily Leg Workout ";"https://itunes.apple.com/us/app/daily-leg-workout/id436146485?mt=8";"436146485";"Health&Fitness"
"986";"Daily Leg Workout - Fitness ";"https://itunes.apple.com/us/app/daily-leg-workout-fitness/id436145694?mt=8";"436145694";"Health&Fitness"
"987";"Daily Leg Workouts by Fitway ";"https://itunes.apple.com/us/app/daily-leg-workouts-by-fitway/id1011847902?mt=8";"1011847902";"Health&Fitness"
"988";"Daily Lift ";"https://itunes.apple.com/us/app/daily-lift/id1330315592?mt=8";"1330315592";"Health&Fitness"
"989";"Daily Love & Appreciation Guidance ";"https://itunes.apple.com/us/app/daily-love-appreciation-guidance/id723317733?mt=8";"723317733";"Health&Fitness"
"990";"Daily Macros - Harris Benedict Formula Based Carb, Protein, Fat Macronutrient ratios and Calorie Cal... ";"https://itunes.apple.com/us/app/daily-macros-harris-benedict-formula-based-carb-protein/id1142177210?mt=8";"1142177210";"Health&Fitness"
"991";"Daily Meal - Everyday Cooking Recipes ";"https://itunes.apple.com/us/app/daily-meal-everyday-cooking-recipes/id1227006220?mt=8";"1227006220";"Health&Fitness"
"992";"Daily Meditation Mindfulness ";"https://itunes.apple.com/us/app/daily-meditation-mindfulness/id1181429739?mt=8";"1181429739";"Health&Fitness"
"993";"Daily Mindfulness Reminders ";"https://itunes.apple.com/us/app/daily-mindfulness-reminders/id667197203?mt=8";"667197203";"Health&Fitness"
"994";"Daily Mood - Journal Diary Gratitude ";"https://itunes.apple.com/us/app/daily-mood-journal-diary-gratitude/id1086477536?mt=8";"1086477536";"Health&Fitness"
"995";"Daily Motivational Quotes ";"https://itunes.apple.com/us/app/daily-motivational-quotes/id1076447837?mt=8";"1076447837";"Health&Fitness"
"996";"Daily Motivator App ";"https://itunes.apple.com/us/app/daily-motivator-app/id1062973384?mt=8";"1062973384";"Health&Fitness"
"997";"Daily M|WOD ";"https://itunes.apple.com/us/app/daily-m-wod/id1311499697?mt=8";"1311499697";"Health&Fitness"
"998";"Daily office workout reminders & exercises to stay healthy and relieve stress with HealthKit by Offi... ";"https://itunes.apple.com/us/app/daily-office-workout-reminders-exercises-to-stay-healthy/id984855218?mt=8";"984855218";"Health&Fitness"
"999";"Daily Physical Activity: A guide for schools and clubs ";"https://itunes.apple.com/us/app/daily-physical-activity-a-guide-for-schools-and-clubs/id740352898?mt=8";"740352898";"Health&Fitness"
"1000";"Daily Plank ";"https://itunes.apple.com/us/app/daily-plank/id1045186297?mt=8";"1045186297";"Health&Fitness"
"1001";"Daily Point Tracker ";"https://itunes.apple.com/us/app/daily-point-tracker/id991422642?mt=8";"991422642";"Health&Fitness"
"1002";"Daily Positivity ";"https://itunes.apple.com/us/app/daily-positivity/id1435796746?mt=8";"1435796746";"Health&Fitness"
"1003";"Daily Pral Calculator ";"https://itunes.apple.com/us/app/daily-pral-calculator/id849003673?mt=8";"849003673";"Health&Fitness"
"1004";"Daily Prayer - Prayers to God ";"https://itunes.apple.com/us/app/daily-prayer-prayers-to-god/id791175442?mt=8";"791175442";"Health&Fitness"
"1005";"Daily Prayer Free ";"https://itunes.apple.com/us/app/daily-prayer-free/id397079098?mt=8";"397079098";"Health&Fitness"
"1006";"Daily Quest - Tiny adventures for personal growth ";"https://itunes.apple.com/us/app/daily-quest-tiny-adventures-for-personal-growth/id1063404569?mt=8";"1063404569";"Health&Fitness"
"1007";"Daily Records ";"https://itunes.apple.com/us/app/daily-records/id1296648110?mt=8";"1296648110";"Health&Fitness"
"1008";"Daily Rounds - for Doctors ";"https://itunes.apple.com/us/app/daily-rounds-for-doctors/id1003799400?mt=8";"1003799400";"Health&Fitness"
"1009";"Daily Run - GPS Running, Walking, Cycling Tracker ";"https://itunes.apple.com/us/app/daily-run-gps-running-walking-cycling-tracker/id1128347719?mt=8";"1128347719";"Health&Fitness"
"1010";"Daily Run - Jogging, Cycling, Walking ";"https://itunes.apple.com/us/app/daily-run-jogging-cycling-walking/id1137079825?mt=8";"1137079825";"Health&Fitness"
"1011";"Daily Sage - Life's Best Advice, Delivered Daily. ";"https://itunes.apple.com/us/app/daily-sage-lifes-best-advice-delivered-daily/id1116284532?mt=8";"1116284532";"Health&Fitness"
"1012";"Daily Sleep Diary ";"https://itunes.apple.com/us/app/daily-sleep-diary/id737344041?mt=8";"737344041";"Health&Fitness"
"1013";"Daily Sparkle Newspaper ";"https://itunes.apple.com/us/app/daily-sparkle-newspaper/id1132066825?mt=8";"1132066825";"Health&Fitness"
"1014";"Daily Spot: Find Free Workouts ";"https://itunes.apple.com/us/app/daily-spot-find-free-workouts/id1086581034?mt=8";"1086581034";"Health&Fitness"
"1015";"Daily Steps ";"https://itunes.apple.com/us/app/daily-steps/id720629415?mt=8";"720629415";"Health&Fitness"
"1016";"Daily Strength Weight Training ";"https://itunes.apple.com/us/app/daily-strength-weight-training/id1409190654?mt=8";"1409190654";"Health&Fitness"
"1017";"Daily Success Planner ";"https://itunes.apple.com/us/app/daily-success-planner/id1116212822?mt=8";"1116212822";"Health&Fitness"
"1018";"Daily Tarotscopes Reading Pro ";"https://itunes.apple.com/us/app/daily-tarotscopes-reading-pro/id1143386620?mt=8";"1143386620";"Health&Fitness"
"1019";"Daily Tarotscopes Reading Pro ";"https://itunes.apple.com/us/app/daily-tarotscopes-reading-pro/id1143386620?mt=8";"1143386620";"Health&Fitness"
"1020";"Daily Task Plan ";"https://itunes.apple.com/us/app/daily-task-plan/id1127382307?mt=8";"1127382307";"Health&Fitness"
"1021";"Daily Timers ";"https://itunes.apple.com/us/app/daily-timers/id1096116021?mt=8";"1096116021";"Health&Fitness"
"1022";"Daily Tracker for Weight Loss ";"https://itunes.apple.com/us/app/daily-tracker-for-weight-loss/id397761366?mt=8";"397761366";"Health&Fitness"
"1023";"Daily Tracker+ Journal & Diary ";"https://itunes.apple.com/us/app/daily-tracker-journal-diary/id306026134?mt=8";"306026134";"Health&Fitness"
"1024";"Daily Traits ";"https://itunes.apple.com/us/app/daily-traits/id1415571728?mt=8";"1415571728";"Health&Fitness"
"1025";"Daily Water - Drink Reminder ";"https://itunes.apple.com/us/app/daily-water-drink-reminder/id466387763?mt=8";"466387763";"Health&Fitness"
"1026";"Daily Water - Water Reminder & Counter ";"https://itunes.apple.com/us/app/daily-water-water-reminder-counter/id909825238?mt=8";"909825238";"Health&Fitness"
"1027";"Daily Water Alert ";"https://itunes.apple.com/us/app/daily-water-alert/id931919859?mt=8";"931919859";"Health&Fitness"
"1028";"Daily Water for iPad ";"https://itunes.apple.com/us/app/daily-water-for-ipad/id557836780?mt=8";"557836780";"Health&Fitness"
"1029";"Daily Water Intake Reminder & Poo Records Tracker ";"https://itunes.apple.com/us/app/daily-water-intake-reminder-poo-records-tracker/id1159335387?mt=8";"1159335387";"Health&Fitness"
"1030";"Daily Water intake: balance hydrate level ";"https://itunes.apple.com/us/app/daily-water-intake-balance-hydrate-level/id1274920080?mt=8";"1274920080";"Health&Fitness"
"1031";"Daily Water Pro ";"https://itunes.apple.com/us/app/daily-water-pro/id463705111?mt=8";"463705111";"Health&Fitness"
"1032";"Daily Water Pro for iPad ";"https://itunes.apple.com/us/app/daily-water-pro-for-ipad/id556804080?mt=8";"556804080";"Health&Fitness"
"1033";"Daily Water Reminder & Counter Free Tracker ";"https://itunes.apple.com/us/app/daily-water-reminder-counter-free-tracker/id1121137609?mt=8";"1121137609";"Health&Fitness"
"1034";"Daily Water Reminder Pro ";"https://itunes.apple.com/us/app/daily-water-reminder-pro/id1109693675?mt=8";"1109693675";"Health&Fitness"
"1035";"Daily Water Tracker Reminder ";"https://itunes.apple.com/us/app/daily-water-tracker-reminder/id1095143224?mt=8";"1095143224";"Health&Fitness"
"1036";"Daily Weight Tracker ";"https://itunes.apple.com/us/app/daily-weight-tracker/id1226298717?mt=8";"1226298717";"Health&Fitness"
"1037";"Daily Weights ";"https://itunes.apple.com/us/app/daily-weights/id1100551418?mt=8";"1100551418";"Health&Fitness"
"1038";"Daily WOD ";"https://itunes.apple.com/us/app/daily-wod/id729136047?mt=8";"729136047";"Health&Fitness"
"1039";"Daily Women Fitness Challenges ";"https://itunes.apple.com/us/app/daily-women-fitness-challenges/id1293040440?mt=8";"1293040440";"Health&Fitness"
"1040";"Daily Workout - 7 Minute High Extensive Exercise ";"https://itunes.apple.com/us/app/daily-workout-7-minute-high-extensive-exercise/id1136572868?mt=8";"1136572868";"Health&Fitness"
"1041";"Daily Workout for health ";"https://itunes.apple.com/us/app/daily-workout-for-health/id1237610034?mt=8";"1237610034";"Health&Fitness"
"1042";"Daily Workout Plan ";"https://itunes.apple.com/us/app/daily-workout-plan/id1364043895?mt=8";"1364043895";"Health&Fitness"
"1043";"Daily Workouts ";"https://itunes.apple.com/us/app/daily-workouts/id469067434?mt=8";"469067434";"Health&Fitness"
"1044";"Daily Workouts Fitness Trainer ";"https://itunes.apple.com/us/app/daily-workouts-fitness-trainer/id469068059?mt=8";"469068059";"Health&Fitness"
"1045";"Daily Yoga ";"https://itunes.apple.com/us/app/daily-yoga/id542677918?mt=8";"542677918";"Health&Fitness"
"1046";"Daily Yoga - Morning Exercise ";"https://itunes.apple.com/us/app/daily-yoga-morning-exercise/id1104763261?mt=8";"1104763261";"Health&Fitness"
"1047";"Daily Yoga - Weight Loss ";"https://itunes.apple.com/us/app/daily-yoga-weight-loss/id595281986?mt=8";"595281986";"Health&Fitness"
"1048";"Daily Yoga - Weight Loss Pro ";"https://itunes.apple.com/us/app/daily-yoga-weight-loss-pro/id1089822601?mt=8";"1089822601";"Health&Fitness"
"1049";"Daily Yoga - Workout & Fitness ";"https://itunes.apple.com/us/app/daily-yoga-workout-fitness/id545849922?mt=8";"545849922";"Health&Fitness"
"1050";"Daily Yoga Class ";"https://itunes.apple.com/us/app/daily-yoga-class/id1268419006?mt=8";"1268419006";"Health&Fitness"
"1051";"Daily Yoga Fitness - Yoga Bot ";"https://itunes.apple.com/us/app/daily-yoga-fitness-yoga-bot/id1437059792?mt=8";"1437059792";"Health&Fitness"
"1052";"Daily Yoga Pose 2018 ";"https://itunes.apple.com/us/app/daily-yoga-pose-2018/id1391001546?mt=8";"1391001546";"Health&Fitness"
"1053";"Daily Yoga Quotes ";"https://itunes.apple.com/us/app/daily-yoga-quotes/id1102437457?mt=8";"1102437457";"Health&Fitness"
"1054";"Daily Yoga Quotes  - YogaQuote ";"https://itunes.apple.com/us/app/daily-yoga-quotes-yogaquote/id586029096?mt=8";"586029096";"Health&Fitness"
"1055";"Daily Yoga Workouts & Poses ";"https://itunes.apple.com/us/app/daily-yoga-workouts-poses/id1436576362?mt=8";"1436576362";"Health&Fitness"
"1056";"Daily-Quest ";"https://itunes.apple.com/us/app/daily-quest/id1249667689?mt=8";"1249667689";"Health&Fitness"
"1057";"Daily-Victory ";"https://itunes.apple.com/us/app/daily-victory/id587830353?mt=8";"587830353";"Health&Fitness"
"1058";"Daily: Habit Tracker & Planner ";"https://itunes.apple.com/us/app/daily-habit-tracker-planner/id1381220561?mt=8";"1381220561";"Health&Fitness"
"1059";"Daily_Habits ";"https://itunes.apple.com/us/app/daily-habits/id952290626?mt=8";"952290626";"Health&Fitness"
"1060";"DailyBeat HRV ";"https://itunes.apple.com/us/app/dailybeat-hrv/id1094029001?mt=8";"1094029001";"Health&Fitness"
"1061";"DailyBreath ";"https://itunes.apple.com/us/app/dailybreath/id1272313115?mt=8";"1272313115";"Health&Fitness"
"1062";"DailyCaloriesMeter ";"https://itunes.apple.com/us/app/dailycaloriesmeter/id1120903912?mt=8";"1120903912";"Health&Fitness"
"1063";"DailyEndorphin ";"https://itunes.apple.com/us/app/dailyendorphin/id839623587?mt=8";"839623587";"Health&Fitness"
"1064";"DailySmoothie ";"https://itunes.apple.com/us/app/dailysmoothie/id985983351?mt=8";"985983351";"Health&Fitness"
"1065";"DailyWeight - Track weight ";"https://itunes.apple.com/us/app/dailyweight-track-weight/id525590720?mt=8";"525590720";"Health&Fitness"
"1066";"Daimler BKK ";"https://itunes.apple.com/us/app/daimler-bkk/id538391236?mt=8";"538391236";"Health&Fitness"
"1067";"Dairy Bar ";"https://itunes.apple.com/us/app/dairy-bar/id1112261134?mt=8";"1112261134";"Health&Fitness"
"1068";"Dairy Free Recipes Plus+ ";"https://itunes.apple.com/us/app/dairy-free-recipes-plus/id1118845901?mt=8";"1118845901";"Health&Fitness"
"1069";"DairyGoat ";"https://itunes.apple.com/us/app/dairygoat/id1249807524?mt=8";"1249807524";"Health&Fitness"
"1070";"Daisy - Create & Break Habits ";"https://itunes.apple.com/us/app/daisy-create-break-habits/id1099509808?mt=8";"1099509808";"Health&Fitness"
"1071";"DAK Pflegeguide ";"https://itunes.apple.com/us/app/dak-pflegeguide/id1185462644?mt=8";"1185462644";"Health&Fitness"
"1072";"Dakik Hasta Takip ";"https://itunes.apple.com/us/app/dakik-hasta-takip/id1350361107?mt=8";"1350361107";"Health&Fitness"
"1073";"Dakiki ";"https://itunes.apple.com/us/app/dakiki/id1363633714?mt=8";"1363633714";"Health&Fitness"
"1074";"Dakini Movement ";"https://itunes.apple.com/us/app/dakini-movement/id735640242?mt=8";"735640242";"Health&Fitness"
"1075";"Dakota Drug of Stanley ";"https://itunes.apple.com/us/app/dakota-drug-of-stanley/id1090318380?mt=8";"1090318380";"Health&Fitness"
"1076";"Dakotah! Ice Center ";"https://itunes.apple.com/us/app/dakotah-ice-center/id842595210?mt=8";"842595210";"Health&Fitness"
"1077";"Dakotah! Sport & Fitness ";"https://itunes.apple.com/us/app/dakotah-sport-fitness/id1130421493?mt=8";"1130421493";"Health&Fitness"
"1078";"Daktarbhai ";"https://itunes.apple.com/us/app/daktarbhai/id1349150744?mt=8";"1349150744";"Health&Fitness"
"1079";"Dalla Nascita ";"https://itunes.apple.com/us/app/dalla-nascita/id827472263?mt=8";"827472263";"Health&Fitness"
"1080";"Dallah Hospital – <U+0645><U+0633><U+062A><U+0634><U+0641><U+0649> <U+062F><U+0644><U+0647> ";"https://itunes.apple.com/us/app/dallah-hospital-%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89-%D8%AF%D9%84%D9%87/id805605138?mt=8";"805605138";"Health&Fitness"
"1081";"Dallas GRIT Fitness ";"https://itunes.apple.com/us/app/dallas-grit-fitness/id992661817?mt=8";"992661817";"Health&Fitness"
"1082";"Dallas Hair Transplant ";"https://itunes.apple.com/us/app/dallas-hair-transplant/id503763416?mt=8";"503763416";"Health&Fitness"
"1083";"Dallas Plastic Surgery ";"https://itunes.apple.com/us/app/dallas-plastic-surgery/id504149093?mt=8";"504149093";"Health&Fitness"
"1084";"Dallas Stretch Four Life ";"https://itunes.apple.com/us/app/dallas-stretch-four-life/id1037938319?mt=8";"1037938319";"Health&Fitness"
"1085";"Dallas Yoga Center ";"https://itunes.apple.com/us/app/dallas-yoga-center/id1077877308?mt=8";"1077877308";"Health&Fitness"
"1086";"Daltonize Me Camera ";"https://itunes.apple.com/us/app/daltonize-me-camera/id936535542?mt=8";"936535542";"Health&Fitness"
"1087";"Daly Drug ";"https://itunes.apple.com/us/app/daly-drug/id1121073934?mt=8";"1121073934";"Health&Fitness"
"1088";"Dam Parrucchieri ";"https://itunes.apple.com/us/app/dam-parrucchieri/id1316581695?mt=8";"1316581695";"Health&Fitness"
"1089";"DAM Sport Fitness ";"https://itunes.apple.com/us/app/dam-sport-fitness/id1263763570?mt=8";"1263763570";"Health&Fitness"
"1090";"Dama Fitness ";"https://itunes.apple.com/us/app/dama-fitness/id1114933781?mt=8";"1114933781";"Health&Fitness"
"1091";"DAMA' Hairstudio ";"https://itunes.apple.com/us/app/dama-hairstudio/id1280448626?mt=8";"1280448626";"Health&Fitness"
"1092";"Dame Nature ";"https://itunes.apple.com/us/app/dame-nature/id958554945?mt=8";"958554945";"Health&Fitness"
"1093";"DamenGFit ";"https://itunes.apple.com/us/app/damengfit/id1279601150?mt=8";"1279601150";"Health&Fitness"
