"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age.Rating";"Language.s.";"Developer.ID";"Developer.Name";"Developer.URL";"Price";"Currency";"Size";"Last.Update.Date";"Release.Date";"Average.user.rating";"Number.of.user.ratings";"X..of.user.ratings.with.5.stars";"X..of.user.ratings.with.4.stars";"X..of.user.ratings.with.3.stars";"X..of.user.ratings.with.2.stars";"X..of.user.ratings.with.1.star";"Date";"NC";"Across";"V1";"V2";"V3"
"https://itunes.apple.com/us/app/south-baltimore-pharmacy/id1052573397?mt=8";"South Baltimore Pharmacy";1052573397;"Health&Fitness";"Here at South Baltimore Pharmacy, we are dedicated to providing our customers with services that are customized to meet their needs. Whether its prescription medications or over the counter products, we are here to answer any and all of your questions. If you haven't taken advantage of one of our many services, call or stop by and see us today!Our App Features: - Medication Refills: Easily refill your prescriptions on the go - Touch-to-Call: Connect with us at the touch of a button - Medication Videos: learn about your medications - Video Health News: doctor and pharmacist reviewed news videos and articles - Visit Prep: health questionnaires to help your pharmacist or doctor better treat you - Ask the Pharmacist: submit to our pharmacists - Favorites: bookmark your favorite articles and conditions - Automatic Updates: access breaking news with automatic content updates";"South Baltimore Pharmacy, Digital Pharmacist Inc., Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"6.2";17;"English";610044448;"Digital Pharmacist Inc.";"https://itunes.apple.com/us/developer/digital-pharmacist-inc/id610044448?mt=8";0;NA;15,5;"2015-11-05";"2015-11-05";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/south-beach-animal-hosptial/id1125241872?mt=8";"SOUTH BEACH ANIMAL HOSPTIAL";1125241872;"Medical";"When you bring your pet to South Beach Animal Hospital (SBAH), you can rest assured that you are in the hands of a staff that is capable and compassionate. Our doctors emphasize preventive care and client education and we'll reserve up to 30 minutes for your appointment. This is far more time than offered by conventional hospitals. You will never feel rushed and you will always have time to ask all of your questions and address all your pet's needs. We treat your pet like part of our family.";"SOUTH BEACH ANIMAL HOSPTIAL, THE VET APP, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"English, Arabic, Catalan, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Indonesian, Italian, Japanese, Korean, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Traditional Chinese, Turkish";1109748843;"Gogo Mobile Marketing, LLC";"https://itunes.apple.com/us/developer/the-vet-app/id1109748843?mt=8";0;NA;39,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"MentalHealth&Neurology";NA;NA
"https://itunes.apple.com/us/app/south-beach-recipes-plus/id1118845905?mt=8";"South Beach Recipes Plus+";1118845905;"Health&Fitness";"South Beach Recipes Plus+** 50% Off Today!!========================WHAT IS SOUTH BEACH DIET?========================The South Beach Diet is a diet plan designed by cardiologist Arthur Agatston and dietician Marie Almon as an alternative to low-fat diets.  In the early 2000s, word of the diet spread and quickly gained popularity as a means to lose weight.The South Beach Diet is relatively simple in principle. It replaces ""bad carbs"" and ""bad fats"" with ""good carbs"" and ""good fats.  The South Beach Diet eliminates ""bad"" carbohydrate sources in favor of relatively unprocessed foods such as vegetables, beans, and whole grains. Carbohydrate sources are considered ""good"" only if they have a low glycemic indexABOUT THIS APP========================South Beach Recipes Plus+ is an application containing over 500 recipes that follows the rules similar to the original South Beach recipes.  For each recipe included in this App, a photo, an ingredient list, and a step by step cooking direction is provided.  This App is an excellent app for anyone who wishes to practice or follow the South Beach diet.** Disclaimer: This App is for reference only, please always consult your family doctor and/or physician if you have questions about your health.  We are not in any affiliation with South Beach Diet Trademark Limited Partnership and non of the recipes included in this App are endorsed by South Beach Diet Trademark Limited Partnership.The application is optimized for iPad/iPad2/The New iPad/iPad mini, iPhone 3GS/4/4S/5/5S/5C/6/6+ & iPod Touch.FEATURES========================This application has the following features:* All Items View to preview all recipes in alphabetical order with thumbnails* Ability to BOOKMARK selected recipes for easier reference* Add a CUSTOM NOTE to any recipe* iCloud synchronized Bookmarks and Custom Notes* EMAIL any items to yourself & friends* A recipe SEARCH engine* Enter a RANDOM entry when shaking the device (if you cannot make up your mind)* OFFLINE browsing========================This application is brought to you by abecook.com";"South Beach Recipes Plus+, Aaron Chan, Health & Fitness, Food & Drink, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";1102706271;"Aaron Chan";"https://itunes.apple.com/us/developer/aaron-chan/id1102706271?mt=8";1,99;"$";27,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Nutrition";"DiabetesCare";"MentalHealth&Neurology"
"https://itunes.apple.com/us/app/south-bend-clinic-pharmacy/id992897566?mt=8";"South Bend Clinic Pharmacy";992897566;"Medical";"South Bend Clinic Pharmacy is an easy-to-use app that allows pharmacy customers to manage their entire familys prescriptions, order refills, set medication reminders, and find pharmacy location information. Creating an account is easy. Just enter your last name and date of birth, along with any existing prescription number. Then, simply add all of your family members to your account for quick and easy access to all of their prescriptions. South Bend Clinic Pharmacy is a free app for iPhone and iPod Touch users. There is no charge to download or use the app.";"South Bend Clinic Pharmacy, New Tech Computer Systems, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"English";437564874;"New Tech Computer Systems";"https://itunes.apple.com/us/developer/new-tech-computer-systems/id437564874?mt=8";0;NA;5,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/south-cheshire-ccg-vale-royal-ccg-for-ipad/id1263951587?mt=8";"South Cheshire CCG & Vale Royal CCG for iPad";1263951587;"Health&Fitness";"South Cheshire CCG & Vale Royal CCG Self Help for iPad gives you access to a range of mental health self-help guides. These guides, some of which have been commended at the British Medical Association Patient Information Award, have been written by NHS clinical psychologists with contributions from service users and healthcare staff.Covering common mental health issues from anxiety, depression and panic to anger, domestic violence and sleeping problems. Our guides contain useful tips and hints as well as self-help techniques.";"South Cheshire CCG & Vale Royal CCG for iPad, Northumberland, Tyne and Wear NHS Foundation Trust, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"English";580830703;"Northumberland, Tyne and Wear NHS Foundation Trust";"https://itunes.apple.com/us/developer/northumberland-tyne-and-wear-nhs-foundation-trust/id580830703?mt=8";0;NA;16,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"MentalHealth&Neurology";NA;NA
"https://itunes.apple.com/us/app/south-cheshire-ccg-vale-royal-ccg/id1263938547?mt=8";"South Cheshire CCG & Vale Royal CCG";1263938547;"Health&Fitness";"South Cheshire CCG & Vale Royal CCG Self Help gives you access to a range of mental health self-help guides. These guides, some of which have been commended at the British Medical Association Patient Information Award, have been written by NHS clinical psychologists with contributions from service users and healthcare staff.Covering common mental health issues from anxiety, depression and panic to anger, domestic violence and sleeping problems. Our guides contain useful tips and hints as well as self-help techniques.";"South Cheshire CCG & Vale Royal CCG, Northumberland, Tyne and Wear NHS Foundation Trust, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.1";12;"English";580830703;"Northumberland, Tyne and Wear NHS Foundation Trust";"https://itunes.apple.com/us/developer/northumberland-tyne-and-wear-nhs-foundation-trust/id580830703?mt=8";0;NA;25;"2017-08-04";"2017-08-03";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"MentalHealth&Neurology";NA;NA
"https://itunes.apple.com/us/app/south-coast-dental-referrals/id1216970538?mt=8";"South Coast Dental Referrals";1216970538;"Medical";"This is an internal app for the dental industry that provides dentists with a modern and paperless way to be able to refer their patients to south Coast dental for specialist treatment.The complete process is started and completed from within the app. Dentists can also be kept up to date with all the latest techniques by utilising the video and document library and book onto the many specialist courses run by South Coast Dental the South Wests most prestigious referral practice.";"South Coast Dental Referrals, E Direct Apps, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1";4;"English";1059524990;"E Direct Apps Ltd";"https://itunes.apple.com/us/developer/e-direct-apps/id1059524990?mt=8";0;NA;72,9;"2017-06-29";"2017-03-21";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Dentistry";NA;NA
"https://itunes.apple.com/us/app/south-denver/id725215743?mt=8";"South Denver";725215743;"Both";"The Centura Health South Denver physician and hospital directory app includes information about Castle Rock Adventist Hospital, Littleton Adventist Hospital, Parker Adventist Hospital, and Porter Adventist Hospital.The South Denver app gives you information about physicians on the medical staff at each of these Centura Health hospitals.  Search for a physician by physician name, specialty, location, practice name, or hospital.   Hospital phone directories are also available for each facility which includes clinic, hospital floor, and ancillary service information.To find a physician in the South Denver area, or for more information on the Centura Health South Denver hospitals, download this physician and hospital directory app.";"South Denver, Wesicore Corporation, Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.4";4;"English";411806302;"Wesicore Corporation";"https://itunes.apple.com/us/developer/wesicore-corporation/id411806302?mt=8";0;NA;5,9;"2016-06-19";"2013-10-24";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/south-gloucestershire-service-finder/id793169483?mt=8";"South Gloucestershire Service Finder";793169483;"Both";"The NHS South Gloucestershire CCG app will help you choose well and make best use of local NHS services. It will explain what each service does and when it should be used.The app uses location services to signpost patients to nearby services in South Gloucestershire (and beyond) including; Self Care NHS 111 Pharmacies Minor Injury Units GP Practices A&EThe app also includes a notes and reminder function to save any important information you wish to keep and remind you of upcoming appointments.";"South Gloucestershire Service Finder, South West Commissioning Support, Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.2";4;"English";739060414;"South West Commissioning Support";"https://itunes.apple.com/us/developer/south-west-commissioning-support/id739060414?mt=8";0;NA;8,2;"2016-11-22";"2014-01-14";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/south-lake-drug/id1083180215?mt=8";"South Lake Drug";1083180215;"Both";"SouthLakeRx is a free application that helps connect you to your hometown South Lake Drug pharmacy, located in Lexington. Along with submitting refill requests, you will also have access to important data about your prescriptions while on the go. From the app, you will be presented with a variety of valuable tools: Login to view and request refills from your prescription profile Access a pocket profile--a summary of your recent  prescriptions, prescribing physicians, allergy history and more View the drug monograph information for most drugs in your prescription history View South Lake Drug's location, phone number, and store hours Quickly request refills without logging in by typing the Rx numbers or scanning the Rx barcodes Receive an immediate response confirming the validity of the prescription numberThe SouthLakeRx application is developed by Computer-Rx Pharmacy Software.";"South Lake Drug, South Lake Drug, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.0.1";17;"English";1260695358;"SUNSHINE PHARMACY SERVICES LLC";"https://itunes.apple.com/us/developer/south-lake-drug/id1260695358?mt=8";0;NA;6,4;"2017-07-24";"2016-02-12";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/south-river-compounding-pharmacy/id1104501681?mt=8";"South River Compounding Pharmacy";1104501681;"Medical";"With the official South River Compounding Pharmacy iPhone app, you can order your refill prescriptions from your Apple iPhone. Simply enter your prescription number, first and last name, and phone number - then click the refill button. And to save your personal information for easier use each time you want to refill a prescription, you can create a user profile using a secure login.There is no charge to download the app.Look for future enhancements to the iPhone app for South River Compounding Pharmacy.";"South River Compounding Pharmacy, Digital Pharmacist Inc., Lifestyle, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"7.7";12;"English, Spanish";610044448;"Digital Pharmacist Inc.";"https://itunes.apple.com/us/developer/digital-pharmacist-inc/id610044448?mt=8";0;NA;8;"2016-12-02";"2016-04-27";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/south-sacramento-care-center/id1309339557?mt=8";"South Sacramento Care Center";1309339557;"Medical";"SouthSacramentoCareCenteris a city licensed medical cannabis dispensary located inSouthSacramento. We operate in fullcompliance withSacramento's city ordinance & California state law.Please download our mobile App to access photography & descriptions of the products we carry. You can also opt-in to receive mobile notifications forimportant product releases, specials, and other news about our organization.Since 2009 SSCC has provided patients with access to the highest quality medical cannabis products available.Our mission is to provide our collective members with access to premium quality medical cannabis products in accordance withstate & local regulations.We are proud to be the only dispensary inSacramentoto carry products grown byThe Village (@_TheVillage on Instagram). The Village has distinguished itself as one of the most highly respected and in-demand cannabis growers operating in California. This is in part to their state-of-the-art growing techniques, diverse stable of elite genetics, and fervent dedication to achieving mastery in their craft. The Village cannabis features rich signature flavors, powerful therapeutic strength, and superboverall quality. Our staff here at SSCC is extremely knowledgeable, and ready to help guide patients towards choosing the right medical cannabis products that willbest suit their individual therapeutic needs.";"South Sacramento Care Center, StickyGuide, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;17;"English";971881105;"Buoyant Media, Inc.";"https://itunes.apple.com/us/developer/stickyguide/id971881105?mt=8";0;NA;83,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/south-sacramento-pharmacy/id1038455493?mt=8";"South Sacramento Pharmacy";1038455493;"Health&Fitness";"We've been serving the community of Sacramento for years. Our pharmacists have many years of valuable experience and our friendly staff will treat you like family. Here at South Sacramento Leader Pharmacy, we are dedicated to providing our customers with services that are customized to meet their needs. Whether it's prescription medications or over the counter products, we are here to answer any and all of your questions. If you haven't taken advantage of one of our many services, call or stop by and see us today!Our App Features:- Medication Refills: Easily refill your prescriptions on the go- Refill Reminders: Save time on your next refill with a reminder and refill with a single tap- Medication Reminders: Never forget to take your medications again- Co-Pay Coupons: Save up to $450 on top brand medications- Touch-to-Call: Connect with us at the touch of a button- Medication Videos: learn about your medications- Video Health News: doctor and pharmacist reviewed news videos and articles- Visit Prep: health questionnaires to help your pharmacist or doctor better treat you- Ask the Pharmacist: submit to our pharmacists- Favorites: bookmark your favorite articles and conditions- Automatic Updates: access breaking news with automatic content updates";"South Sacramento Pharmacy, Digital Pharmacist Inc., Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"7.4.6";17;"English";610044448;"Digital Pharmacist Inc.";"https://itunes.apple.com/us/developer/digital-pharmacist-inc/id610044448?mt=8";0;NA;37,6;"2018-04-14";"2015-09-10";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Surgery";NA;NA
"https://itunes.apple.com/us/app/south-shore-carenow/id1425157293?mt=8";"South Shore CareNow";1425157293;"Medical";"A DOCTOR. ANYTIME. ANYWHERE. South Shore CareNow connects you with a board-certified doctor 24/7/365. Within minutes, a doctor will contact you ready to evaluate and resolve your issue. If medically necessary, a prescription will be sent to your pharmacy of choice. Its healthcare when and where you need it!South Shore CareNow providers can diagnose, recommend treatment and prescribe medication  if medically necessary  for a variety of medical issues that are typically treated in an urgent care center including but not limited to:   Sore throat and stuffy nose   Allergies   Cold and flu symptoms   Bronchitis   Poison ivy   Pink eye   Urinary tract infection   Respiratory infection   Sinus problems   Ear infectionHOW DOES IT WORK?Request a consult: Open the South Shore CareNow app and request a consult, provide medical history and pay for the consult. Talk to a doctor: Within minutes, a state-licensed doctor reviews your medical history and contacts you via phone or video. South Shore CareNow consults have no time limit; you can speak to the doctor as long as youd like.Pick up a prescription: The doctor discusses the issue with you, answers questions and recommends next steps. If medically necessary, a prescription can be submitted to a local pharmacy of your choice. Download South Shore CareNow and you will be able to:   Talk to a doctor anytime, anywhere   Create and update your medical history   Update personal, contact, login and billing information";"South Shore CareNow, South Shore Health System, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.1";17;"English";1425157292;"South Shore Health System, Inc";"https://itunes.apple.com/us/developer/south-shore-health-system/id1425157292?mt=8";0;NA;132;"2018-10-25";"2018-10-04";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"SensorySystemsHealthcare";NA;NA
"https://itunes.apple.com/us/app/south-shore-hospital-babies/id1188022380?mt=8";"South Shore Hospital Babies";1188022380;"Both";"Use our app to keep all of your pregnancy information in one easily accessible location. Learn about our maternity center, locate an OB/GYN physician or midwife and find pregnancy tools to help you throughout your prenatal journey. Track your appointments, count your baby's kicks, keep a personal journal and even use the contraction timer when the day finally arrives!South Shore Hospital Babies App Features:   Customized ""How Big Is Baby"" weekly milestones   Meet all of our affiliated OB/GYN physicians, certified nurse midwives and advanced practice clinicians   OB/GYN Practice locations, prenatal class information, support group details and SSH-specific maternity information   Extensive list of common FAQs with detailed answers directly from the American College of Obstetricians and Gynecologists (ACOG)South Shore Hospital Babies can be used by any expecting families, but if you live in the Greater Boston area or Southeastern Massachusetts you can also use it to identify and find the SSH affiliated provider closest to you.*This app is intended for educational purposes only. Please consult your healthcare provider for any pregnancy or health concerns.";"South Shore Hospital Babies, South Shore Hospital, Inc., Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.6";17;"English";1188022379;"South Shore Hospital, Inc.";"https://itunes.apple.com/us/developer/south-shore-hospital-inc/id1188022379?mt=8";0;NA;44,8;"2018-06-29";"2016-12-20";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Pediatrics";"GinecologyAndObstetrics";NA
"https://itunes.apple.com/us/app/south-wight-medical-practice/id957366740?mt=8";"South Wight Medical Practice";957366740;"Both";"South Wight Medical Practice is a rural dispensing General Practice offering primary care services.  This App is a useful tool that provides information on services for patients, with contacts and links to the Practice, its website and other allied health care professions.";"South Wight Medical Practice, AppInstitute.co.uk, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.2";17;"English, German";521679972;"AppInst Ltd";"https://itunes.apple.com/us/developer/appinstitute-co-uk/id521679972?mt=8";0;NA;42,2;"2015-03-24";"2015-01-16";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/southampton-liver-traffic-light-calculator-test/id709159355?mt=8";"Southampton Liver Traffic Light Calculator Test";709159355;"Medical";"Liver disease develops silently and presents late with end-stage disease; as a result, one-third of new admissions die within the first few months, and death rates have doubled in the last 15 years.The Southampton traffic light calculator is a test for liver disease suitable for community use that could enhance assessment of liver risk and allow rational referral of more severe disease to specialist care.The algorithm used within this calculator only works with assays done by University of Southampton University Hospital Trust. It must NOT be used with individual test results from other hospitals.";"Southampton Liver Traffic Light Calculator Test, DGR Enterprises Ltd, Medical, Utilities, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";709159358;"DGR Enterprises Limited";"https://itunes.apple.com/us/developer/dgr-enterprises-ltd/id709159358?mt=8";0;NA;0,304;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/southcoast-health/id1205548390?mt=8";"Southcoast Health";1205548390;"Both";"Southcoast Health mobile app provides patients and families with a one-stop mobile information hub for navigating the patient experience. Benefits to app users include access to hundreds of medical providers in the Southcoast Health Network, and its three acute-care hospitals, dozens of ambulatory locations and growing lineup of Urgent Care centers. Users can locate the closest Urgent Care center, see its current wait time, and reserve an appointment from within the app.";"Southcoast Health, Southcoast Health System Inc., Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.4";12;"";771143368;"SOUTHCOAST HEALTH SYSTEM, INC.";"https://itunes.apple.com/us/developer/southcoast-health-system-inc/id771143368?mt=8";0;NA;60;"2018-09-15";"2017-04-04";2,9;14;36;7;0;14;43;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/southeast-michigan-parkfinder/id1360885811?mt=8";"Southeast Michigan ParkFinder";1360885811;"Health&Fitness";"Southeast Michigan ParkFinder allows you to explore recreational opportunities across the seven-county region, including parks as well as hiking, biking, and water trails. Data has been collected from local communities with 5-Year Recreation Plans that are currently on file with the Michigan Department of Natural Resources and is provided for informational use only. Additional links to park agency websites and Google Maps are provided for more information, including programs, hours, regulations, and directions.Parks in Southeast Michigan are owned and operated by local communities and counties, the Huron-Clinton Metropolitan Authority, the State of Michigan, federal agencies, and private organizations. Southeast Michigan ParkFinder includes information about park amenities throughout the region, allowing users to see local, county, regional, and state parks, along with private recreation and conservation land, all on one streamlined map.Every reasonable effort has been made to assure the accuracy of this data. However portions of the inventory may be incomplete or incorrect. Please use the links provided to contact SEMCOG with more information about a specific park.";"Southeast Michigan ParkFinder, Southeast Michigan Council of Governments, Health & Fitness, Travel, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";1360885360;"Southeast Michigan Council of Governments";"https://itunes.apple.com/us/developer/southeast-michigan-council-of-governments/id1360885360?mt=8";0;NA;21;NA;NA;4;6;67;33;0;0;0;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/southeasthealthline-ca/id877737646?mt=8";"SouthEasthealthline.ca";877737646;"Both";"The SouthEasthealthline.ca mobile application provides detailed information about health and social services serving people who live in Leeds, South Grenville, South Lanark, Frontenac, Kingston and the Islands, Lennox and Addington, Hastings, Brighton and Prince Edward County. Use this app to search for service provider information by category or by postal code. This application was developed through a partnership between the South East Local Health Integration Network (SE LHIN) and the South East Community Care Access Centre (SE CCAC).";"SouthEasthealthline.ca, theHealthline.ca Information Network, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.0";4;"English";877737649;"The healthline.ca Information Network";"https://itunes.apple.com/us/developer/thehealthline-ca-information-network/id877737649?mt=8";0;NA;26,5;"2015-11-16";"2014-05-19";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/southern-health-cic-mobile/id979268671?mt=8";"Southern Health CIC Mobile";979268671;"Both";"The CIC Mobile App is a user friendly health information store for all ages which enables you to keep important information about your health, appointments, birth information, health history, immunisations in one secure place, making it easily accessible at the click on of a button when you need it most. Created for children and young people leaving care but applicable for all users, regardless of age or care status, this App will give you instant access to the health information you have entered and stored within it.  Security within the App ensures that the information is user entry only and password protected.Contacts - Keep all of your important health and other contacts in one place, make appointments direct from  your GP , Dentist, Optician or maybe your hairdresser, manicurist, or football training with your friends.Birth Information - Keep all your Birth information accessible and to hand: important information like birth weight, time of birth, and NHS Number and more all in one place.Health History - Do you sometimes forget your medications, medical history, allergies?  This App keeps all the information in one place and can be edited and added to instantly.  A useful tool if visiting the doctor and you want access to information quickly.We acknowledge the authors of the following component sites, with thanks.i.http://keith-wood.nameii.http://modernizr.comiii.http://akquinet.github.io/jquery-toastmessage-plugin";"Southern Health CIC Mobile, Southern Health Foundation Trust, Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.7";4;"English";976585639;"Southern Health NHS Foundation Trust";"https://itunes.apple.com/us/developer/southern-health-foundation-trust/id976585639?mt=8";0;NA;44,9;"2018-10-18";"2015-04-02";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Pediatrics";"Dentistry";NA
"https://itunes.apple.com/us/app/southern-valley-golf-club-buggy/id1231138590?mt=8";"Southern Valley Golf Club - Buggy";1231138590;"Health&Fitness";"Introducing the Southern Valley Golf Club - Buggy AppConstruction of Southern Valley Golf Course began in January 1998. Sat within 138 acres, Southern Valley is situated in Shorne, just south east of Gravesend in Kent. The site originally made up part of Gravesend Airport, which was actively in use during the 2nd World War from 1932 until 1956.The course has been designed and built in sympathy with a traditional Links Course. It features large greens and tees alongside undulating fairways. The subsoil at Southern Valley is predominantly chalk which, provides excellent drainage conditions year round. The tees and greens have been built to the most modern specifications and ensures that no temporary tees or greens are used any time of the year.The app features the Whole in One Golf GPS Range Finder and Digital Guide to playing the clubs 18 hole golf course. The App works as an virtual aid, giving you a 3D Flyover of each hole, a pin positioning system.THE ULTIMATE TOOL FOR THE ENTHUSIASTIC GOLFER.Features- GPS Distances to the Front, Middle, Back of the Green- 3D Flyover of each hole- Hole by Hole imagery- Full length- Aerial shot of Green with sizes- Tips on pin position- Course Information- Latest Offers- Club Contact details and map";"Southern Valley Golf Club - Buggy, Whole in 1 Golf Ltd, Sports, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";528930961;"Whole in 1 Golf Ltd";"https://itunes.apple.com/us/developer/whole-in-1-golf-ltd/id528930961?mt=8";0;NA;190;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/southern-valley-golf-club/id1233249739?mt=8";"Southern Valley Golf Club";1233249739;"Health&Fitness";"Introducing the Southern Valley Golf Club AppConstruction of Southern Valley Golf Course began in January 1998. Sat within 138 acres, Southern Valley is situated in Shorne, just south east of Gravesend in Kent. The site originally made up part of Gravesend Airport, which was actively in use during the 2nd World War from 1932 until 1956.The course has been designed and built in sympathy with a traditional Links Course. It features large greens and tees alongside undulating fairways. The subsoil at Southern Valley is predominantly chalk which, provides excellent drainage conditions year round. The tees and greens have been built to the most modern specifications and ensures that no temporary tees or greens are used any time of the year.The app features the Whole in One Golf GPS Range Finder and Digital Guide to playing the clubs 18 hole golf course. The App works as an virtual aid, giving you a 3D Flyover of each hole, a pin positioning system.THE ULTIMATE TOOL FOR THE ENTHUSIASTIC GOLFER.Features- GPS Distances to the Front, Middle, Back of the Green- 3D Flyover of each hole- Hole by Hole imagery- Full length- Aerial shot of Green with sizes- Tips on pin position- Course Information- Latest Offers- Club Contact details and map";"Southern Valley Golf Club, Whole in 1 Golf Ltd, Sports, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";528930961;"Whole in 1 Golf Ltd";"https://itunes.apple.com/us/developer/whole-in-1-golf-ltd/id528930961?mt=8";0;NA;185;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/southman-dental-lab/id1132856507?mt=8";"SouthMan Dental Lab";1132856507;"Both";"SouthMan Dental Laboratory is a full service lab located in Hyderabad, AP. Since opening in 1999, we have been providing the dental community with unsurpassed dental restorations and services. We believe there are no shortcuts in producing a high quality dental restoration. This means using the best materials, the most talented technicians, and the newest technologies available.";"SouthMan Dental Lab, Vishwanath reddy, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.8";12;"English";1132856506;"Vishwanath reddy";"https://itunes.apple.com/us/developer/vishwanath-reddy/id1132856506?mt=8";0;NA;5,6;"2018-10-19";"2016-07-11";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
